state,county,county_fips,year,analyte_name,time_period,quarter,average_concentration,maximum_concentration,sdwa_limit,units,pws_id_number,pws_name,pws_primary_source_code,pws_population_served,pws_latitude,pws_longitude,over_limit_by
Colorado,Clear Creek,08019,2010,HAA5 (haloacetic acids),Quarter,3,86.8,86.8,60,ug/L,CO0110026,Lookout Mountain Wd,SW,1200,39.76,-105.65,+26.8 ug/L
Colorado,Clear Creek,08019,2010,HAA5 (haloacetic acids),Quarter,4,64.2,64.2,60,ug/L,CO0110026,Lookout Mountain Wd,SW,1200,39.76,-105.65,+4.2 ug/L
Colorado,Larimer,08069,2010,HAA5 (haloacetic acids),Year,0,145.3,424,60,ug/L,CO0135143,Big Elk Meadows Wa,SW,300,40.28,-105.42,+364 ug/L
Colorado,Larimer,08069,2010,HAA5 (haloacetic acids),Quarter,2,424,424,60,ug/L,CO0135143,Big Elk Meadows Wa,SW,300,40.28,-105.42,+364 ug/L
Colorado,Larimer,08069,2010,HAA5 (haloacetic acids),Quarter,4,61.8,61.8,60,ug/L,CO0135143,Big Elk Meadows Wa,SW,300,40.28,-105.42,+1.8 ug/L
Colorado,Larimer,08069,2010,HAA5 (haloacetic acids),Year,0,85,93.6,60,ug/L,CO0135538,Newell Warnock Wa,SW,130,40.55,-105.53,+33.6 ug/L
Colorado,Larimer,08069,2010,HAA5 (haloacetic acids),Quarter,1,73.9,73.9,60,ug/L,CO0135538,Newell Warnock Wa,SW,130,40.55,-105.53,+13.9 ug/L
Colorado,Larimer,08069,2010,HAA5 (haloacetic acids),Quarter,2,79.8,79.8,60,ug/L,CO0135538,Newell Warnock Wa,SW,130,40.55,-105.53,+19.8 ug/L
Colorado,Larimer,08069,2010,HAA5 (haloacetic acids),Quarter,3,92.8,92.8,60,ug/L,CO0135538,Newell Warnock Wa,SW,130,40.55,-105.53,+32.8 ug/L
Colorado,Larimer,08069,2010,HAA5 (haloacetic acids),Quarter,4,93.6,93.6,60,ug/L,CO0135538,Newell Warnock Wa,SW,130,40.55,-105.53,+33.6 ug/L
Colorado,Larimer,08069,2010,HAA5 (haloacetic acids),Year,0,40.3,69.1,60,ug/L,CO0135610,Pinewood Springs Wd,SW,751,40.38,-105.36,+9.1 ug/L
Colorado,Larimer,08069,2010,HAA5 (haloacetic acids),Quarter,2,64.8,64.8,60,ug/L,CO0135610,Pinewood Springs Wd,SW,751,40.38,-105.36,+4.8 ug/L
Colorado,Larimer,08069,2010,HAA5 (haloacetic acids),Quarter,3,69.1,69.1,60,ug/L,CO0135610,Pinewood Springs Wd,SW,751,40.38,-105.36,+9.1 ug/L
Colorado,Larimer,08069,2010,HAA5 (haloacetic acids),Year,0,41.1,76.3,60,ug/L,CO0135721,Spring Canyon Wsd,SW,1500,40.53,-105.16,+16.3 ug/L
Colorado,Larimer,08069,2010,HAA5 (haloacetic acids),Quarter,2,76.3,76.3,60,ug/L,CO0135721,Spring Canyon Wsd,SW,1500,40.53,-105.16,+16.3 ug/L
Colorado,Larimer,08069,2010,HAA5 (haloacetic acids),Year,0,67.8,126,60,ug/L,CO0135883,Ymca Rockies Wind River,SW,230,40.33,-105.57,+66 ug/L
Colorado,Larimer,08069,2010,HAA5 (haloacetic acids),Quarter,2,90.8,126,60,ug/L,CO0135883,Ymca Rockies Wind River,SW,230,40.33,-105.57,+66 ug/L
Colorado,Larimer,08069,2010,HAA5 (haloacetic acids),Quarter,3,43.6,64.8,60,ug/L,CO0135883,Ymca Rockies Wind River,SW,230,40.33,-105.57,+4.8 ug/L
Colorado,Logan,08075,2010,HAA5 (haloacetic acids),Year,0,18.2,67,60,ug/L,CO0138045,Sterling City Of,GW,13794,40.62,-103.18,+7 ug/L
Colorado,Logan,08075,2010,HAA5 (haloacetic acids),Quarter,4,20.6,67,60,ug/L,CO0138045,Sterling City Of,GW,13794,40.62,-103.18,+7 ug/L
Colorado,Mesa,08077,2010,HAA5 (haloacetic acids),Year,0,30.4,73.3,60,ug/L,CO0139180,Clifton Wd,SW,34000,39.09,-108.41,+13.3 ug/L
Colorado,Mesa,08077,2010,HAA5 (haloacetic acids),Quarter,2,73.3,73.3,60,ug/L,CO0139180,Clifton Wd,SW,34000,39.09,-108.41,+13.3 ug/L
Colorado,Mesa,08077,2010,HAA5 (haloacetic acids),Year,0,46.2,65.9,60,ug/L,CO0139321,Grand Junction City Of,SW,26000,39.07,-108.53,+5.9 ug/L
Colorado,Mesa,08077,2010,HAA5 (haloacetic acids),Quarter,2,53.4,61.4,60,ug/L,CO0139321,Grand Junction City Of,SW,26000,39.07,-108.53,+1.4 ug/L
Colorado,Mesa,08077,2010,HAA5 (haloacetic acids),Quarter,3,54.7,65.9,60,ug/L,CO0139321,Grand Junction City Of,SW,26000,39.07,-108.53,+5.9 ug/L
Colorado,Mesa,08077,2010,HAA5 (haloacetic acids),Year,0,60.7,66.9,60,ug/L,CO0139434,Kannah Creek,SW,300,38.98,-108.29,+6.9 ug/L
Colorado,Mesa,08077,2010,HAA5 (haloacetic acids),Quarter,2,60.4,60.4,60,ug/L,CO0139434,Kannah Creek,SW,300,38.98,-108.29,+0.4 ug/L
Colorado,Mesa,08077,2010,HAA5 (haloacetic acids),Quarter,3,66.9,66.9,60,ug/L,CO0139434,Kannah Creek,SW,300,38.98,-108.29,+6.9 ug/L
Colorado,Moffat,08081,2010,HAA5 (haloacetic acids),Year,0,38.9,70.1,60,ug/L,CO0141188,Craig City Of,SW,9700,40.49,-107.55,+10.1 ug/L
Colorado,Moffat,08081,2010,HAA5 (haloacetic acids),Quarter,2,70.1,70.1,60,ug/L,CO0141188,Craig City Of,SW,9700,40.49,-107.55,+10.1 ug/L
Colorado,Ouray,08091,2010,HAA5 (haloacetic acids),Year,0,40.8,76.6,60,ug/L,CO0146485,Dallas Creek Wc,GU,304,38.17,-107.8,+16.6 ug/L
Colorado,Ouray,08091,2010,HAA5 (haloacetic acids),Quarter,3,76.6,76.6,60,ug/L,CO0146485,Dallas Creek Wc,GU,304,38.17,-107.8,+16.6 ug/L
Colorado,Garfield,08045,2010,HAA5 (haloacetic acids),Year,0,30.5,64,60,ug/L,CO0123601,Panoramic Mesa Subd,GW,45,39.57,-107.66,+4 ug/L
Colorado,Garfield,08045,2010,HAA5 (haloacetic acids),Quarter,4,32.6,64,60,ug/L,CO0123601,Panoramic Mesa Subd,GW,45,39.57,-107.66,+4 ug/L
Colorado,Gilpin,08047,2010,HAA5 (haloacetic acids),Year,0,42.2,73.4,60,ug/L,CO0124171,Central City City Of,SW,1065,39.85,-105.5,+13.4 ug/L
Colorado,Gilpin,08047,2010,HAA5 (haloacetic acids),Quarter,2,73.4,73.4,60,ug/L,CO0124171,Central City City Of,SW,1065,39.85,-105.5,+13.4 ug/L
Colorado,Gunnison,08051,2010,HAA5 (haloacetic acids),Year,0,36.8,86.3,60,ug/L,CO0126188,Crested Butte Town Of,SW,1600,38.88,-107,+26.3 ug/L
Colorado,Gunnison,08051,2010,HAA5 (haloacetic acids),Quarter,3,86.3,86.3,60,ug/L,CO0126188,Crested Butte Town Of,SW,1600,38.88,-107,+26.3 ug/L
Colorado,La Plata,08067,2010,HAA5 (haloacetic acids),Year,0,26,79.3,60,ug/L,CO0134200,Edgemont Ranch Md,SW,675,37.16,-107.95,+19.3 ug/L
Colorado,La Plata,08067,2010,HAA5 (haloacetic acids),Quarter,1,79.3,79.3,60,ug/L,CO0134200,Edgemont Ranch Md,SW,675,37.16,-107.95,+19.3 ug/L
Colorado,Delta,08029,2010,HAA5 (haloacetic acids),Year,0,36.1,89.3,60,ug/L,CO0115352,Hotchkiss Town Of,SW,1120,38.84,-107.74,+29.3 ug/L
Colorado,Delta,08029,2010,HAA5 (haloacetic acids),Quarter,4,89.3,89.3,60,ug/L,CO0115352,Hotchkiss Town Of,SW,1120,38.84,-107.74,+29.3 ug/L
Colorado,Eagle,08037,2010,HAA5 (haloacetic acids),Year,0,40.3,82.7,60,ug/L,CO0119510,Minturn Town Of,SW,1500,39.46,-106.47,+22.7 ug/L
Colorado,Eagle,08037,2010,HAA5 (haloacetic acids),Quarter,2,77.6,82.7,60,ug/L,CO0119510,Minturn Town Of,SW,1500,39.46,-106.47,+22.7 ug/L
Colorado,El Paso,08041,2010,HAA5 (haloacetic acids),Year,0,49.1,79.8,60,ug/L,CO0121800,Stratmoor Hills Wsd,SWP,6500,38.76,-104.77,+19.8 ug/L
Colorado,El Paso,08041,2010,HAA5 (haloacetic acids),Quarter,1,57.6,62.9,60,ug/L,CO0121800,Stratmoor Hills Wsd,SWP,6500,38.76,-104.77,+2.9 ug/L
Colorado,El Paso,08041,2010,HAA5 (haloacetic acids),Quarter,2,24.5,65.7,60,ug/L,CO0121800,Stratmoor Hills Wsd,SWP,6500,38.76,-104.77,+5.7 ug/L
Colorado,El Paso,08041,2010,HAA5 (haloacetic acids),Quarter,3,73.4,79.8,60,ug/L,CO0121800,Stratmoor Hills Wsd,SWP,6500,38.76,-104.77,+19.8 ug/L
Colorado,El Paso,08041,2010,HAA5 (haloacetic acids),Year,0,58.3,81.4,60,ug/L,CO0121845,Us Air Force Academy,SWP,15200,39.05,-104.79,+21.4 ug/L
Colorado,El Paso,08041,2010,HAA5 (haloacetic acids),Quarter,1,73.6,76.2,60,ug/L,CO0121845,Us Air Force Academy,SWP,15200,39.05,-104.79,+16.2 ug/L
Colorado,El Paso,08041,2010,HAA5 (haloacetic acids),Quarter,3,72.8,81.4,60,ug/L,CO0121845,Us Air Force Academy,SWP,15200,39.05,-104.79,+21.4 ug/L
Colorado,Pueblo,08101,2010,HAA5 (haloacetic acids),Year,0,30.8,75.6,60,ug/L,CO0151200,Colorado City Md,SW,1811,37.9,-104.88,+15.6 ug/L
Colorado,Pueblo,08101,2010,HAA5 (haloacetic acids),Quarter,2,43.6,75.6,60,ug/L,CO0151200,Colorado City Md,SW,1811,37.9,-104.88,+15.6 ug/L
Colorado,Pueblo,08101,2010,HAA5 (haloacetic acids),Quarter,3,34.6,68.7,60,ug/L,CO0151200,Colorado City Md,SW,1811,37.9,-104.88,+8.7 ug/L
Colorado,Pueblo,08101,2010,HAA5 (haloacetic acids),Year,0,41.1,72.3,60,ug/L,CO0151650,Pueblo West Md,SW,30000,38.3,-104.74,+12.3 ug/L
Colorado,Pueblo,08101,2010,HAA5 (haloacetic acids),Quarter,3,63,72.3,60,ug/L,CO0151650,Pueblo West Md,SW,30000,38.3,-104.74,+12.3 ug/L
Colorado,Routt,08107,2010,HAA5 (haloacetic acids),Year,0,35.1,65.9,60,ug/L,CO0154524,Mt Werner Wd,SW,4980,40.22,-106.8,+5.9 ug/L
Colorado,Routt,08107,2010,HAA5 (haloacetic acids),Quarter,3,39.1,65.9,60,ug/L,CO0154524,Mt Werner Wd,SW,4980,40.22,-106.8,+5.9 ug/L
Colorado,Routt,08107,2010,HAA5 (haloacetic acids),Year,0,54.3,91.2,60,ug/L,CO0154566,Oak Creek Town Of,SW,850,40.57,-107.03,+31.2 ug/L
Colorado,Routt,08107,2010,HAA5 (haloacetic acids),Quarter,2,91.2,91.2,60,ug/L,CO0154566,Oak Creek Town Of,SW,850,40.57,-107.03,+31.2 ug/L
Colorado,Routt,08107,2010,HAA5 (haloacetic acids),Year,0,66.9,129,60,ug/L,CO0154743,Timbers Wsd,SW,41,40.38,-106.79,+69 ug/L
Colorado,Routt,08107,2010,HAA5 (haloacetic acids),Quarter,1,107,107,60,ug/L,CO0154743,Timbers Wsd,SW,41,40.38,-106.79,+47 ug/L
Colorado,Routt,08107,2010,HAA5 (haloacetic acids),Quarter,4,129,129,60,ug/L,CO0154743,Timbers Wsd,SW,41,40.38,-106.79,+69 ug/L
Colorado,San Miguel,08113,2010,HAA5 (haloacetic acids),Year,0,102.7,102.7,60,ug/L,CO0157950,Wilson Mesa,SW,155,37.91,-108.02,+42.7 ug/L
Colorado,San Miguel,08113,2010,HAA5 (haloacetic acids),Quarter,3,102.7,102.7,60,ug/L,CO0157950,Wilson Mesa,SW,155,37.91,-108.02,+42.7 ug/L
Colorado,Summit,08117,2010,HAA5 (haloacetic acids),Year,0,37.6,61.4,60,ug/L,CO0159020,Breckenridge Town Of,SW,5175,39.45,-106.04,+1.4 ug/L
Colorado,Summit,08117,2010,HAA5 (haloacetic acids),Quarter,2,61.4,61.4,60,ug/L,CO0159020,Breckenridge Town Of,SW,5175,39.45,-106.04,+1.4 ug/L
Colorado,Delta,08029,2011,HAA5 (haloacetic acids),Year,0,52.9,85.7,60,ug/L,CO0115784,Upper Surface Creek Domestic Wua,SW,2700,38.96,-107.88,+25.7 ug/L
Colorado,Delta,08029,2011,HAA5 (haloacetic acids),Quarter,2,85.7,85.7,60,ug/L,CO0115784,Upper Surface Creek Domestic Wua,SW,2700,38.96,-107.88,+25.7 ug/L
Colorado,El Paso,08041,2011,HAA5 (haloacetic acids),Year,0,33.9,79,60,ug/L,CO0121275,Fountain City Of,SWP,20000,39.06,-104.4,+19 ug/L
Colorado,El Paso,08041,2011,HAA5 (haloacetic acids),Quarter,3,41.6,79,60,ug/L,CO0121275,Fountain City Of,SWP,20000,39.06,-104.4,+19 ug/L
Colorado,El Paso,08041,2011,HAA5 (haloacetic acids),Year,0,32.3,64.7,60,ug/L,CO0121450,Manitou Springs City Of,SW,4890,38.62,-104.37,+4.7 ug/L
Colorado,El Paso,08041,2011,HAA5 (haloacetic acids),Quarter,3,64.7,64.7,60,ug/L,CO0121450,Manitou Springs City Of,SW,4890,38.62,-104.37,+4.7 ug/L
Colorado,El Paso,08041,2011,HAA5 (haloacetic acids),Year,0,46.8,67.8,60,ug/L,CO0121845,Us Air Force Academy,SWP,15200,39.06,-104.79,+7.8 ug/L
Colorado,El Paso,08041,2011,HAA5 (haloacetic acids),Quarter,2,49.3,67.8,60,ug/L,CO0121845,Us Air Force Academy,SWP,15200,39.06,-104.79,+7.8 ug/L
Colorado,El Paso,08041,2011,HAA5 (haloacetic acids),Quarter,3,50.3,65.8,60,ug/L,CO0121845,Us Air Force Academy,SWP,15200,39.06,-104.79,+5.8 ug/L
Colorado,El Paso,08041,2011,HAA5 (haloacetic acids),Quarter,4,43.9,61,60,ug/L,CO0121845,Us Air Force Academy,SWP,15200,39.06,-104.79,+1 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Year,0,50.4,90.7,60,ug/L,CO0135143,Big Elk Meadows Wa,SW,300,40.28,-105.42,+30.7 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Quarter,2,65.5,65.5,60,ug/L,CO0135143,Big Elk Meadows Wa,SW,300,40.28,-105.42,+5.5 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Quarter,3,90.7,90.7,60,ug/L,CO0135143,Big Elk Meadows Wa,SW,300,40.28,-105.42,+30.7 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Year,0,47.8,81.6,60,ug/L,CO0135476,Carter Lake Filter Plant,SW,0,40.29,-105.12,+21.6 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Quarter,2,46.8,60.7,60,ug/L,CO0135476,Carter Lake Filter Plant,SW,0,40.29,-105.12,+0.7 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Quarter,3,62.6,81.6,60,ug/L,CO0135476,Carter Lake Filter Plant,SW,0,40.29,-105.12,+21.6 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Year,0,111.7,162,60,ug/L,CO0135538,Newell Warnock Wa,SW,130,40.55,-105.53,+102 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Quarter,1,92,92,60,ug/L,CO0135538,Newell Warnock Wa,SW,130,40.55,-105.53,+32 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Quarter,2,162,162,60,ug/L,CO0135538,Newell Warnock Wa,SW,130,40.55,-105.53,+102 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Quarter,3,87.9,87.9,60,ug/L,CO0135538,Newell Warnock Wa,SW,130,40.55,-105.53,+27.9 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Quarter,4,105,105,60,ug/L,CO0135538,Newell Warnock Wa,SW,130,40.55,-105.53,+45 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Year,0,40.8,60.7,60,ug/L,CO0135610,Pinewood Springs Wd,SW,751,40.39,-105.36,+0.7 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Quarter,3,60.7,60.7,60,ug/L,CO0135610,Pinewood Springs Wd,SW,751,40.39,-105.36,+0.7 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Year,0,34.8,62.4,60,ug/L,CO0135838,Wellington Town Of,SW,6250,40.71,-105.01,+2.4 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Quarter,3,62.4,62.4,60,ug/L,CO0135838,Wellington Town Of,SW,6250,40.71,-105.01,+2.4 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Year,0,50.8,111,60,ug/L,CO0135883,Ymca Rockies Wind River,SW,230,40.32,-105.57,+51 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Quarter,2,92.6,111,60,ug/L,CO0135883,Ymca Rockies Wind River,SW,230,40.32,-105.57,+51 ug/L
Colorado,Larimer,08069,2011,HAA5 (haloacetic acids),Quarter,3,64.4,79,60,ug/L,CO0135883,Ymca Rockies Wind River,SW,230,40.32,-105.57,+19 ug/L
Colorado,Boulder,08013,2011,HAA5 (haloacetic acids),Year,0,34,79.1,60,ug/L,CO0107152,Boulder City Of,SW,166080,40.02,-105.34,+19.1 ug/L
Colorado,Boulder,08013,2011,HAA5 (haloacetic acids),Quarter,2,50,79.1,60,ug/L,CO0107152,Boulder City Of,SW,166080,40.02,-105.34,+19.1 ug/L
Colorado,Boulder,08013,2011,HAA5 (haloacetic acids),Year,0,35.2,98.4,60,ug/L,CO0107471,Left Hand Wd,SW,18778,39.98,-105.32,+38.4 ug/L
Colorado,Boulder,08013,2011,HAA5 (haloacetic acids),Quarter,3,49.4,98.4,60,ug/L,CO0107471,Left Hand Wd,SW,18778,39.98,-105.32,+38.4 ug/L
Colorado,Boulder,08013,2011,HAA5 (haloacetic acids),Year,0,54.7,77.2,60,ug/L,CO0107486,Longs Peak Wd,SW,2700,40.04,-105.57,+17.2 ug/L
Colorado,Boulder,08013,2011,HAA5 (haloacetic acids),Quarter,3,77.2,77.2,60,ug/L,CO0107486,Longs Peak Wd,SW,2700,40.04,-105.57,+17.2 ug/L
Colorado,Clear Creek,08019,2011,HAA5 (haloacetic acids),Year,0,46,84.4,60,ug/L,CO0110020,Idaho Springs City Of,SW,2884,39.73,-105.56,+24.4 ug/L
Colorado,Clear Creek,08019,2011,HAA5 (haloacetic acids),Quarter,3,84.4,84.4,60,ug/L,CO0110020,Idaho Springs City Of,SW,2884,39.73,-105.56,+24.4 ug/L
Colorado,Clear Creek,08019,2011,HAA5 (haloacetic acids),Year,0,43.9,68.6,60,ug/L,CO0110026,Lookout Mountain Wd,SW,1200,39.76,-105.64,+8.6 ug/L
Colorado,Clear Creek,08019,2011,HAA5 (haloacetic acids),Quarter,4,68.6,68.6,60,ug/L,CO0110026,Lookout Mountain Wd,SW,1200,39.76,-105.64,+8.6 ug/L
Colorado,Delta,08029,2011,HAA5 (haloacetic acids),Year,0,32.8,81,60,ug/L,CO0115352,Hotchkiss Town Of,SW,1120,38.83,-107.74,+21 ug/L
Colorado,Delta,08029,2011,HAA5 (haloacetic acids),Quarter,2,81,81,60,ug/L,CO0115352,Hotchkiss Town Of,SW,1120,38.83,-107.74,+21 ug/L
Colorado,Gilpin,08047,2011,HAA5 (haloacetic acids),Year,0,28,67,60,ug/L,CO0124171,Central City City Of,SW,1065,39.85,-105.5,+7 ug/L
Colorado,Gilpin,08047,2011,HAA5 (haloacetic acids),Quarter,3,67,67,60,ug/L,CO0124171,Central City City Of,SW,1065,39.85,-105.5,+7 ug/L
Colorado,Grand,08049,2011,HAA5 (haloacetic acids),Year,0,48.2,62.4,60,ug/L,CO0125323,Grand County Water No 1,SW,900,40.06,-106.34,+2.4 ug/L
Colorado,Grand,08049,2011,HAA5 (haloacetic acids),Quarter,2,56,60.8,60,ug/L,CO0125323,Grand County Water No 1,SW,900,40.06,-106.34,+0.8 ug/L
Colorado,Grand,08049,2011,HAA5 (haloacetic acids),Quarter,3,58.8,62.4,60,ug/L,CO0125323,Grand County Water No 1,SW,900,40.06,-106.34,+2.4 ug/L
Colorado,Grand,08049,2011,HAA5 (haloacetic acids),Year,0,64.9,117.1,60,ug/L,CO0125352,Hot Sulphur Springs Town Of,SW,531,40.06,-106.11,+57.1 ug/L
Colorado,Grand,08049,2011,HAA5 (haloacetic acids),Quarter,2,84.9,117.1,60,ug/L,CO0125352,Hot Sulphur Springs Town Of,SW,531,40.06,-106.11,+57.1 ug/L
Colorado,Gunnison,08051,2011,HAA5 (haloacetic acids),Year,0,51.6,140,60,ug/L,CO0126188,Crested Butte Town Of,SW,1600,38.88,-107,+80 ug/L
Colorado,Gunnison,08051,2011,HAA5 (haloacetic acids),Quarter,3,140,140,60,ug/L,CO0126188,Crested Butte Town Of,SW,1600,38.88,-107,+80 ug/L
Colorado,Jefferson,08059,2011,HAA5 (haloacetic acids),Year,0,33.5,62.5,60,ug/L,CO0130001,Arvada City Of,SW,107161,39.83,-105.21,+2.5 ug/L
Colorado,Jefferson,08059,2011,HAA5 (haloacetic acids),Quarter,4,47.3,62.5,60,ug/L,CO0130001,Arvada City Of,SW,107161,39.83,-105.21,+2.5 ug/L
Colorado,Pueblo,08101,2011,HAA5 (haloacetic acids),Year,0,40.2,78.2,60,ug/L,CO0151650,Pueblo West Md,SW,30000,38.31,-104.74,+18.2 ug/L
Colorado,Pueblo,08101,2011,HAA5 (haloacetic acids),Quarter,3,54.3,78.2,60,ug/L,CO0151650,Pueblo West Md,SW,30000,38.31,-104.74,+18.2 ug/L
Colorado,Pueblo,08101,2011,HAA5 (haloacetic acids),Quarter,4,37.9,61.3,60,ug/L,CO0151650,Pueblo West Md,SW,30000,38.31,-104.74,+1.3 ug/L
Colorado,Routt,08107,2011,HAA5 (haloacetic acids),Year,0,45.4,77,60,ug/L,CO0154524,Mt Werner Wd,SW,4980,40.22,-106.8,+17 ug/L
Colorado,Routt,08107,2011,HAA5 (haloacetic acids),Quarter,3,61,77,60,ug/L,CO0154524,Mt Werner Wd,SW,4980,40.22,-106.8,+17 ug/L
Colorado,Routt,08107,2011,HAA5 (haloacetic acids),Year,0,44.7,85.1,60,ug/L,CO0154566,Oak Creek Town Of,SW,850,40.57,-107.03,+25.1 ug/L
Colorado,Routt,08107,2011,HAA5 (haloacetic acids),Quarter,3,85.1,85.1,60,ug/L,CO0154566,Oak Creek Town Of,SW,850,40.57,-107.03,+25.1 ug/L
Colorado,San Miguel,08113,2011,HAA5 (haloacetic acids),Year,0,21.9,84.3,60,ug/L,CO0157500,Norwood Water Commission,SW,1700,37.97,-108.34,+24.3 ug/L
Colorado,San Miguel,08113,2011,HAA5 (haloacetic acids),Quarter,3,29.8,84.3,60,ug/L,CO0157500,Norwood Water Commission,SW,1700,37.97,-108.34,+24.3 ug/L
Colorado,San Miguel,08113,2011,HAA5 (haloacetic acids),Year,0,32.4,79.7,60,ug/L,CO0157950,Wilson Mesa,SW,155,37.92,-108.02,+19.7 ug/L
Colorado,San Miguel,08113,2011,HAA5 (haloacetic acids),Quarter,1,79.7,79.7,60,ug/L,CO0157950,Wilson Mesa,SW,155,37.92,-108.02,+19.7 ug/L
Colorado,Summit,08117,2011,HAA5 (haloacetic acids),Year,0,51.1,98,60,ug/L,CO0159020,Breckenridge Town Of,SW,5175,39.45,-106.04,+38 ug/L
Colorado,Summit,08117,2011,HAA5 (haloacetic acids),Quarter,3,98,98,60,ug/L,CO0159020,Breckenridge Town Of,SW,5175,39.45,-106.04,+38 ug/L
Colorado,Summit,08117,2011,HAA5 (haloacetic acids),Year,0,55,70.7,60,ug/L,CO0159063,Hamilton Creek Md,SW,162,39.54,-106.13,+10.7 ug/L
Colorado,Summit,08117,2011,HAA5 (haloacetic acids),Quarter,3,70.7,70.7,60,ug/L,CO0159063,Hamilton Creek Md,SW,162,39.54,-106.13,+10.7 ug/L
Colorado,Summit,08117,2011,HAA5 (haloacetic acids),Quarter,4,66.1,66.1,60,ug/L,CO0159063,Hamilton Creek Md,SW,162,39.54,-106.13,+6.1 ug/L
Colorado,Weld,08123,2011,HAA5 (haloacetic acids),Year,0,28.5,64,60,ug/L,CO0162359,Hudson Town Of,SWP,2439,40.17,-104.63,+4 ug/L
Colorado,Weld,08123,2011,HAA5 (haloacetic acids),Quarter,3,35.2,64,60,ug/L,CO0162359,Hudson Town Of,SWP,2439,40.17,-104.63,+4 ug/L
Colorado,Archuleta,08007,2004,HAA5 (haloacetic acids),Year,0,48.8,114.8,60,ug/L,CO0104300,Pagosa Area Wsd,SW,14366,37.2,-107.03,+54.8 ug/L
Colorado,Archuleta,08007,2004,HAA5 (haloacetic acids),Quarter,1,44.7,68.1,60,ug/L,CO0104300,Pagosa Area Wsd,SW,14366,37.2,-107.03,+8.1 ug/L
Colorado,Archuleta,08007,2004,HAA5 (haloacetic acids),Quarter,2,78.7,114.8,60,ug/L,CO0104300,Pagosa Area Wsd,SW,14366,37.2,-107.03,+54.8 ug/L
Colorado,Archuleta,08007,2004,HAA5 (haloacetic acids),Quarter,3,31.1,66,60,ug/L,CO0104300,Pagosa Area Wsd,SW,14366,37.2,-107.03,+6 ug/L
Colorado,Archuleta,08007,2004,HAA5 (haloacetic acids),Quarter,4,40.9,74.5,60,ug/L,CO0104300,Pagosa Area Wsd,SW,14366,37.2,-107.03,+14.5 ug/L
Colorado,Boulder,08013,2004,HAA5 (haloacetic acids),Year,0,61.7,111,60,ug/L,CO0107152,Boulder City Of,SW,166080,40.02,-105.34,+51 ug/L
Colorado,Boulder,08013,2004,HAA5 (haloacetic acids),Quarter,2,85.5,111,60,ug/L,CO0107152,Boulder City Of,SW,166080,40.02,-105.34,+51 ug/L
Colorado,Boulder,08013,2004,HAA5 (haloacetic acids),Quarter,3,73.8,102,60,ug/L,CO0107152,Boulder City Of,SW,166080,40.02,-105.34,+42 ug/L
Colorado,Boulder,08013,2004,HAA5 (haloacetic acids),Year,0,46.3,74,60,ug/L,CO0107610,Pine Brook Hills Wd,SW,1100,40.17,-105.54,+14 ug/L
Colorado,Boulder,08013,2004,HAA5 (haloacetic acids),Quarter,3,66.6,74,60,ug/L,CO0107610,Pine Brook Hills Wd,SW,1100,40.17,-105.54,+14 ug/L
Colorado,Clear Creek,08019,2004,HAA5 (haloacetic acids),Year,0,47.4,68.7,60,ug/L,CO0110020,Idaho Springs City Of,SW,2884,39.73,-105.56,+8.7 ug/L
Colorado,Clear Creek,08019,2004,HAA5 (haloacetic acids),Quarter,3,65,65,60,ug/L,CO0110020,Idaho Springs City Of,SW,2884,39.73,-105.56,+5 ug/L
Colorado,Clear Creek,08019,2004,HAA5 (haloacetic acids),Quarter,4,68.7,68.7,60,ug/L,CO0110020,Idaho Springs City Of,SW,2884,39.73,-105.56,+8.7 ug/L
Colorado,Archuleta,08007,2004,HAA5 (haloacetic acids),Year,0,99.5,161,60,ug/L,CO0204950,Log Park Wc,SWP,50,37.23,-106.99,+101 ug/L
Colorado,Archuleta,08007,2004,HAA5 (haloacetic acids),Quarter,4,99.5,161,60,ug/L,CO0204950,Log Park Wc,SWP,50,37.23,-106.99,+101 ug/L
Colorado,Grand,08049,2004,HAA5 (haloacetic acids),Year,0,39.2,77.8,60,ug/L,CO0125843,Winter Park Wsd,SW,845,39.88,-105.75,+17.8 ug/L
